pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,family_name,title,alone,family_size,deck,persons_on_ticket,fare_per_head
3,1,Assad Alexander,male,0.4167,0,1,2625,8.5167,unknown,C,16,survived,unknown,Thomas,Master.,0,2,unknown,2,4.25835
3,0,Charles P,male,25.72222222222222,1,0,2621,6.4375,unknown,C,not_found,not_found,unknown,Thomas,Mr.,0,2,unknown,1,6.4375
3,0,John,male,25.72222222222222,0,0,2681,6.4375,unknown,C,not_found,not_found,unknown,Thomas,Mr.,1,1,unknown,1,6.4375
3,0,Tannous,male,25.72222222222222,0,0,2684,7.225,unknown,C,not_found,not_found,unknown,Thomas,Mr.,1,1,unknown,1,7.225
3,1,"Alexander (Thamine ""Thelma"")",female,16.0,1,1,2625,8.5167,unknown,C,14,survived,unknown,Thomas,Mrs.,0,3,unknown,2,4.25835
3,0,Alexander Morrison,male,26.766734836065574,0,0,32302,8.05,unknown,S,not_found,not_found,unknown,Thomson,Mr.,1,1,unknown,1,8.05
3,0,Percival,male,26.766734836065574,1,0,376564,16.1,unknown,S,not_found,not_found,unknown,Thorneycroft,Mr.,0,2,unknown,2,8.05
3,1,Percival (Florence Kate White),female,22.726951063829787,1,0,376564,16.1,unknown,S,10,survived,unknown,Thorneycroft,Mrs.,0,2,unknown,2,8.05
3,0,Juho,male,32.0,0,0,STON/O 2. 3101293,7.925,unknown,S,not_found,not_found,unknown,Tikkanen,Mr.,1,1,unknown,1,7.925
3,0,Roger,male,26.92105263157895,0,0,383121,7.75,F38,Q,not_found,not_found,unknown,Tobin,Mr.,1,1,F,1,7.75
3,0,Lalio,male,26.766734836065574,0,0,349216,7.8958,unknown,S,not_found,not_found,unknown,Todoroff,Mr.,1,1,unknown,1,7.8958
3,0,Ernest Portage,male,30.5,0,0,364499,8.05,unknown,S,not_found,50.0,unknown,Tomlin,Mr.,1,1,unknown,1,8.05
3,0,Ernst William,male,44.0,0,0,364511,8.05,unknown,S,not_found,not_found,unknown,Torber,Mr.,1,1,unknown,1,8.05
3,0,Assad,male,25.72222222222222,0,0,2673,7.2292,unknown,C,not_found,not_found,unknown,Torfa,Mr.,1,1,unknown,1,7.2292
3,1,William Henry,male,25.0,0,0,LINE,0.0,unknown,S,15,survived,unknown,Tornquist,Mr.,1,1,unknown,4,0.0
3,0,Nakli,male,25.72222222222222,0,0,2641,7.2292,unknown,C,not_found,not_found,unknown,Toufik,Mr.,1,1,unknown,1,7.2292
3,1,Georges Youssef,male,7.0,1,1,2650,15.2458,unknown,C,C,survived,unknown,Touma,Master.,0,3,unknown,3,5.081933333333333
3,1,Maria Youssef,female,9.0,1,1,2650,15.2458,unknown,C,C,survived,unknown,Touma,Miss.,0,3,unknown,3,5.081933333333333
3,1,Darwis (Hanne Youssef Razi),female,29.0,0,2,2650,15.2458,unknown,C,C,survived,unknown,Touma,Mrs.,0,3,unknown,3,5.081933333333333
3,0,Stjepan,male,36.0,0,0,349247,7.8958,unknown,S,not_found,not_found,unknown,Turcin,Mr.,1,1,unknown,1,7.8958
3,1,Anna Sofia,female,18.0,0,0,4138,9.8417,unknown,S,15,survived,unknown,Turja,Miss.,1,1,unknown,1,9.8417
3,1,(Hedwig),female,63.0,0,0,4134,9.5875,unknown,S,15,survived,unknown,Turkula,Mrs.,1,1,unknown,1,9.5875
3,0,James William,male,26.766734836065574,1,1,A/5. 851,14.5,unknown,S,not_found,not_found,unknown,van Billiard,Master.,0,3,unknown,3,4.833333333333333
3,0,Walter John,male,11.5,1,1,A/5. 851,14.5,unknown,S,not_found,1.0,unknown,van Billiard,Master.,0,3,unknown,3,4.833333333333333
3,0,Austin Blyler,male,40.5,0,2,A/5. 851,14.5,unknown,S,not_found,255.0,unknown,van Billiard,Mr.,0,3,unknown,3,4.833333333333333
3,0,Catharina,female,10.0,0,2,345773,24.15,unknown,S,not_found,not_found,unknown,Van Impe,Miss.,0,3,unknown,3,8.049999999999999
3,0,Jean Baptiste,male,36.0,1,1,345773,24.15,unknown,S,not_found,not_found,unknown,Van Impe,Mr.,0,3,unknown,3,8.049999999999999
3,0,Jean Baptiste (Rosalie Paula Govaert),female,30.0,1,1,345773,24.15,unknown,S,not_found,not_found,unknown,Van Impe,Mrs.,0,3,unknown,3,8.049999999999999
3,0,Philemon,male,26.766734836065574,0,0,345777,9.5,unknown,S,not_found,not_found,unknown,van Melkebeke,Mr.,1,1,unknown,1,9.5
3,0,Johannes Joseph,male,33.0,0,0,345780,9.5,unknown,S,not_found,not_found,unknown,Vande Velde,Mr.,1,1,unknown,1,9.5
3,0,Nestor Cyriel,male,28.0,0,0,345770,9.5,unknown,S,not_found,not_found,unknown,Vande Walle,Mr.,1,1,unknown,1,9.5
3,0,Leo Peter,male,28.0,0,0,345783,9.5,unknown,S,not_found,not_found,unknown,Vanden Steen,Mr.,1,1,unknown,1,9.5
3,0,Victor,male,47.0,0,0,345765,9.0,unknown,S,not_found,not_found,unknown,Vander Cruyssen,Mr.,1,1,unknown,1,9.0
3,0,Augusta Maria,female,18.0,2,0,345764,18.0,unknown,S,not_found,not_found,unknown,Vander Planke,Miss.,0,3,unknown,2,9.0
3,0,Julius,male,31.0,3,0,345763,18.0,unknown,S,not_found,not_found,unknown,Vander Planke,Mr.,0,4,unknown,2,9.0
3,0,Leo Edmondus,male,16.0,2,0,345764,18.0,unknown,S,not_found,not_found,unknown,Vander Planke,Mr.,0,3,unknown,2,9.0
3,0,Julius (Emelia Maria Vandemoortele),female,31.0,1,0,345763,18.0,unknown,S,not_found,not_found,unknown,Vander Planke,Mrs.,0,2,unknown,2,9.0
3,1,David,male,22.0,0,0,2658,7.225,unknown,C,13 15,survived,unknown,Vartanian,Mr.,1,1,unknown,1,7.225
3,0,Olof Edvin,male,20.0,0,0,350416,7.8542,unknown,S,not_found,not_found,unknown,Vendel,Mr.,1,1,unknown,1,7.8542
3,0,Hulda Amanda Adolfina,female,14.0,0,0,350406,7.8542,unknown,S,not_found,not_found,unknown,Vestrom,Miss.,1,1,unknown,1,7.8542
3,0,Janko,male,22.0,0,0,349252,7.8958,unknown,S,not_found,not_found,unknown,Vovk,Mr.,1,1,unknown,1,7.8958
3,0,Achille,male,22.0,0,0,345767,9.0,unknown,S,not_found,not_found,"Antwerp, Belgium / Stanton, OH",Waelens,Mr.,1,1,unknown,1,9.0
3,0,Frederick,male,26.766734836065574,0,0,359309,8.05,unknown,S,not_found,not_found,unknown,Ware,Mr.,1,1,unknown,1,8.05
3,0,Charles William,male,26.766734836065574,0,0,C.A. 49867,7.55,unknown,S,not_found,not_found,unknown,Warren,Mr.,1,1,unknown,1,7.55
3,0,James,male,26.766734836065574,0,0,SOTON/OQ 3101316,8.05,unknown,S,not_found,not_found,unknown,Webber,Mr.,1,1,unknown,1,8.05
3,0,Linhart,male,32.5,0,0,345775,9.5,unknown,S,not_found,298.0,unknown,Wenzel,Mr.,1,1,unknown,1,9.5
3,1,George Joseph (Shawneene Abi-Saab),female,38.0,0,0,2688,7.2292,unknown,C,C,survived,unknown,Whabee,Mrs.,1,1,unknown,1,7.2292
3,0,Carl/Charles Peter,male,51.0,0,0,347064,7.75,unknown,S,not_found,not_found,unknown,Widegren,Mr.,1,1,unknown,1,7.75
3,0,Jakob Alfred,male,18.0,1,0,3101267,6.4958,unknown,S,not_found,314.0,unknown,Wiklund,Mr.,0,2,unknown,1,6.4958
3,0,Karl Johan,male,21.0,1,0,3101266,6.4958,unknown,S,not_found,not_found,unknown,Wiklund,Mr.,0,2,unknown,1,6.4958
3,1,James (Ellen Needs),female,47.0,1,0,363272,7.0,unknown,S,boat_unknown,survived,unknown,Wilkes,Mrs.,0,2,unknown,1,7.0
3,0,"Aaron (""Abi Weller"")",male,26.766734836065574,0,0,3410,8.7125,unknown,S,not_found,not_found,unknown,Willer,Mr.,1,1,unknown,1,8.7125
3,0,Edward,male,26.766734836065574,0,0,S.O./P.P. 751,7.55,unknown,S,not_found,not_found,unknown,Willey,Mr.,1,1,unknown,1,7.55
3,0,"Howard Hugh ""Harry""",male,26.766734836065574,0,0,A/5 2466,8.05,unknown,S,not_found,not_found,unknown,Williams,Mr.,1,1,unknown,1,8.05
3,0,Leslie,male,28.5,0,0,54636,16.1,unknown,S,not_found,14.0,unknown,Williams,Mr.,1,1,unknown,2,8.05
3,0,Einar,male,21.0,0,0,SOTON/OQ 3101317,7.25,unknown,S,not_found,not_found,unknown,Windelov,Mr.,1,1,unknown,1,7.25
3,0,Albert,male,27.0,0,0,315154,8.6625,unknown,S,not_found,131.0,unknown,Wirz,Mr.,1,1,unknown,1,8.6625
3,0,Phillippe,male,26.766734836065574,0,0,A/4. 34244,7.25,unknown,S,not_found,not_found,unknown,Wiseman,Mr.,1,1,unknown,1,7.25
3,0,Camille,male,36.0,0,0,345771,9.5,unknown,S,not_found,not_found,unknown,Wittevrongel,Mr.,1,1,unknown,1,9.5
3,0,Antoni,male,27.0,1,0,2659,14.4542,unknown,C,C,not_found,unknown,Yasbeck,Mr.,0,2,unknown,2,7.2271
3,1,Antoni (Selini Alexander),female,15.0,1,0,2659,14.4542,unknown,C,boat_unknown,survived,unknown,Yasbeck,Mrs.,0,2,unknown,2,7.2271
3,0,Gerious,male,45.5,0,0,2628,7.225,unknown,C,not_found,312.0,unknown,Youseff,Mr.,1,1,unknown,1,7.225
3,0,Wazli,male,25.72222222222222,0,0,2647,7.225,unknown,C,not_found,not_found,unknown,Yousif,Mr.,1,1,unknown,1,7.225
3,0,Gerious,male,25.72222222222222,0,0,2627,14.4583,unknown,C,not_found,not_found,unknown,Yousseff,Mr.,1,1,unknown,2,7.22915
3,0,Hileni,female,14.5,1,0,2665,14.4542,unknown,C,not_found,328.0,unknown,Zabour,Miss.,0,2,unknown,2,7.2271
3,0,Thamine,female,20.7,1,0,2665,14.4542,unknown,C,not_found,not_found,unknown,Zabour,Miss.,0,2,unknown,2,7.2271
3,0,Mapriededer,male,26.5,0,0,2656,7.225,unknown,C,not_found,304.0,unknown,Zakarian,Mr.,1,1,unknown,1,7.225
3,0,Ortin,male,27.0,0,0,2670,7.225,unknown,C,not_found,not_found,unknown,Zakarian,Mr.,1,1,unknown,1,7.225
3,0,Leo,male,29.0,0,0,315082,7.875,unknown,S,not_found,not_found,unknown,Zimmerman,Mr.,1,1,unknown,1,7.875
